HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Mars,0,E/437/S,TRAPPIST-1e,40.0,0,2081.0,1.0,0.0,0.0,25.0,False
Mars,0,F/1255/S,TRAPPIST-1e,59.0,0,126.0,0.0,127.0,11.0,1393.0,False
Earth,1,G/1063/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1365/P,TRAPPIST-1e,41.0,0,18.0,0.0,35.0,0.0,845.0,False
Earth,0,F/1366/P,55 Cancri e,36.0,0,695.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1064/P,55 Cancri e,58.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1068/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,908.0,0.0,False
Earth,0,F/1256/S,TRAPPIST-1e,24.0,0,0.0,4.0,336.0,304.0,0.0,False
Earth,0,F/1257/S,TRAPPIST-1e,50.0,0,0.0,896.0,1.0,0.0,5.0,True
Europa,0,A/65/P,TRAPPIST-1e,22.0,0,0.0,335.0,0.0,818.0,3014.0,False
Mars,1,E/438/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,False
Mars,1,F/1259/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1066/P,TRAPPIST-1e,56.0,0,0.0,605.0,0.0,179.0,0.0,False
Europa,0,A/66/P,55 Cancri e,25.0,0,0.0,1538.0,97.0,530.0,35.0,False
Europa,0,B/254/S,TRAPPIST-1e,13.0,0,0.0,100.0,12253.0,6.0,80.0,True
Europa,0,B/254/S,55 Cancri e,53.0,0,0.0,2606.0,0.0,1170.0,0.0,True
Earth,1,G/1071/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1260/S,TRAPPIST-1e,18.0,0,289.0,1809.0,3.0,2.0,2.0,True
Earth,0,G/1073/S,TRAPPIST-1e,38.0,0,115.0,125.0,0.0,202.0,0.0,True
Earth,1,G/1073/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/217/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,False
Europa,0,B/217/P,TRAPPIST-1e,56.0,0,0.0,13561.0,0.0,2.0,4088.0,True
Earth,0,F/1261/S,TRAPPIST-1e,47.0,0,285.0,600.0,3.0,0.0,640.0,False
Mars,1,F/1262/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1370/P,PSO J318.5-22,27.0,0,0.0,67.0,661.0,0.0,0.0,True
Earth,0,F/1370/P,TRAPPIST-1e,26.0,0,0.0,666.0,0.0,0.0,58.0,False
Earth,1,G/1067/P,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1074/S,TRAPPIST-1e,35.0,0,102.0,780.0,6.0,0.0,0.0,True
Mars,1,F/1263/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/245/S,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1372/P,TRAPPIST-1e,24.0,0,2.0,0.0,0.0,52.0,638.0,False
Earth,0,F/1265/S,TRAPPIST-1e,62.0,0,94.0,267.0,2341.0,94.0,0.0,True
Mars,0,D/208/P,TRAPPIST-1e,25.0,0,68.0,0.0,3700.0,0.0,0.0,True
Europa,1,C/205/P,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1266/S,PSO J318.5-22,25.0,0,166.0,0.0,520.0,0.0,0.0,False
Earth,0,F/1374/P,TRAPPIST-1e,21.0,0,588.0,0.0,17.0,0.0,1548.0,False
Mars,1,E/420/P,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,E/421/P,55 Cancri e,41.0,0,635.0,0.0,7.0,0.0,0.0,True
Earth,1,G/1069/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1375/P,PSO J318.5-22,20.0,0,0.0,90.0,561.0,2.0,0.0,True
Earth,1,G/1078/S,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,F/1268/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1377/P,TRAPPIST-1e,20.0,0,2532.0,1.0,0.0,59.0,10.0,True
Europa,0,C/246/S,TRAPPIST-1e,35.0,0,345.0,4514.0,0.0,0.0,421.0,True
Earth,0,G/1079/S,PSO J318.5-22,22.0,0,0.0,115.0,273.0,0.0,218.0,True
Earth,0,F/1378/P,55 Cancri e,43.0,0,0.0,0.0,642.0,0.0,8.0,True
Earth,0,G/1070/P,55 Cancri e,54.0,0,752.0,0.0,44.0,14.0,0.0,False
Earth,1,G/1070/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,B/218/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1071/P,TRAPPIST-1e,44.0,0,1175.0,0.0,13.0,642.0,498.0,False
Earth,1,G/1072/P,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1379/P,55 Cancri e,15.0,0,3.0,854.0,23.0,0.0,0.0,False
Earth,1,G/1073/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1381/P,TRAPPIST-1e,29.0,0,0.0,0.0,272.0,394.0,50.0,False
Earth,0,F/1270/S,TRAPPIST-1e,19.0,0,0.0,1044.0,0.0,2.0,4.0,True
Europa,0,C/208/P,TRAPPIST-1e,27.0,0,0.0,1891.0,0.0,2167.0,0.0,False
Europa,0,B/255/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/219/P,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,F/1411/P,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,C/209/P,TRAPPIST-1e,17.0,0,0.0,1339.0,26.0,244.0,15.0,False
Europa,0,C/209/P,55 Cancri e,45.0,0,0.0,313.0,1791.0,414.0,1675.0,False
Mars,0,F/1271/S,TRAPPIST-1e,27.0,0,1228.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1074/P,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1075/P,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/247/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/247/S,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1081/S,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1272/S,TRAPPIST-1e,20.0,0,0.0,6.0,24.0,0.0,672.0,False
Earth,1,G/1083/S,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1084/S,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1273/S,PSO J318.5-22,29.0,0,2.0,3.0,1501.0,26.0,0.0,True
Earth,0,F/1274/S,TRAPPIST-1e,16.0,0,0.0,0.0,265.0,0.0,0.0,False
Earth,0,G/1077/P,TRAPPIST-1e,48.0,0,12.0,0.0,0.0,0.0,796.0,False
Earth,0,C/319/S,PSO J318.5-22,39.0,0,0.0,69.0,29.0,424.0,18.0,False
Earth,1,G/1086/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1086/S,55 Cancri e,12.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1086/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,E/422/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/221/P,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1383/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1384/P,TRAPPIST-1e,47.0,0,590.0,0.0,47.0,3.0,53.0,False
Earth,0,G/1087/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,G/1087/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1087/S,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1079/P,TRAPPIST-1e,20.0,0,402.0,25.0,9.0,373.0,0.0,False
Earth,0,F/1385/P,TRAPPIST-1e,35.0,0,90.0,0.0,655.0,43.0,16.0,False
Earth,0,G/1088/S,TRAPPIST-1e,18.0,0,0.0,0.0,827.0,0.0,0.0,True
Europa,1,B/222/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,B/222/P,TRAPPIST-1e,18.0,0,4.0,1337.0,0.0,0.0,182.0,False
Europa,0,B/222/P,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,B/222/P,55 Cancri e,35.0,0,0.0,2504.0,0.0,0.0,5496.0,False
Europa,1,C/248/S,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1089/S,TRAPPIST-1e,68.0,0,0.0,0.0,649.0,0.0,239.0,True
Earth,0,G/1089/S,TRAPPIST-1e,27.0,0,17.0,65.0,74.0,1548.0,18.0,False
Earth,0,E/423/P,55 Cancri e,28.0,0,32.0,0.0,304.0,291.0,2.0,True
Earth,0,F/1278/S,TRAPPIST-1e,37.0,0,864.0,35.0,0.0,0.0,0.0,False
Mars,1,F/1279/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1279/S,TRAPPIST-1e,31.0,0,1002.0,0.0,0.0,0.0,0.0,True
Mars,0,E/440/S,55 Cancri e,14.0,0,1880.0,0.0,15.0,0.0,0.0,False
Mars,0,F/1387/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1387/P,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,E/424/P,PSO J318.5-22,30.0,0,77.0,71.0,1147.0,0.0,0.0,False
Mars,1,F/1387/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,E/425/P,TRAPPIST-1e,45.0,0,1595.0,0.0,0.0,0.0,13.0,False
Europa,0,E/426/P,TRAPPIST-1e,29.0,0,0.0,841.0,0.0,1733.0,11.0,False
Europa,1,E/426/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,E/426/P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,E/426/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,E/426/P,TRAPPIST-1e,25.0,0,0.0,4.0,0.0,1525.0,475.0,False
Earth,0,F/1388/P,TRAPPIST-1e,60.0,0,707.0,24.0,0.0,0.0,170.0,False
Earth,0,E/427/P,PSO J318.5-22,24.0,0,61.0,0.0,0.0,0.0,1495.0,False
Europa,1,D/200/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1082/P,TRAPPIST-1e,36.0,0,0.0,361.0,512.0,34.0,0.0,True
Earth,0,F/1280/S,55 Cancri e,22.0,0,0.0,833.0,381.0,0.0,12.0,True
Earth,1,G/1083/P,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,C/210/P,TRAPPIST-1e,57.0,0,0.0,218.0,0.0,8522.0,0.0,False
Europa,0,C/210/P,TRAPPIST-1e,30.0,0,0.0,0.0,335.0,143.0,764.0,True
Europa,0,C/210/P,TRAPPIST-1e,46.0,0,0.0,370.0,0.0,2395.0,1638.0,False
Earth,0,F/1390/P,TRAPPIST-1e,28.0,0,62.0,202.0,542.0,0.0,0.0,True
Europa,1,B/256/S,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,E/428/P,TRAPPIST-1e,55.0,0,0.0,0.0,719.0,274.0,0.0,False
Earth,1,G/1084/P,TRAPPIST-1e,66.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1085/P,TRAPPIST-1e,20.0,0,0.0,1.0,34.0,0.0,774.0,False
Earth,0,F/1393/P,PSO J318.5-22,31.0,0,239.0,321.0,0.0,0.0,124.0,False
Mars,0,E/429/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1087/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/224/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/224/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1091/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/67/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/67/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/67/P,TRAPPIST-1e,36.0,0,994.0,526.0,0.0,7.0,1279.0,False
Europa,1,A/67/P,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,A/67/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,A/67/P,55 Cancri e,41.0,1,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1092/S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,D/210/P,TRAPPIST-1e,25.0,1,0.0,280.0,714.0,0.0,0.0,False
Earth,0,F/1395/P,55 Cancri e,24.0,0,700.0,0.0,0.0,0.0,0.0,False
Earth,0,G/1088/P,TRAPPIST-1e,37.0,0,18.0,238.0,0.0,528.0,0.0,False
Earth,1,G/1088/P,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1088/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,F/1396/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/81/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1095/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,E/445/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,E/445/S,55 Cancri e,27.0,0,0.0,33.0,9.0,1847.0,2035.0,False
Europa,1,E/445/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/213/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/213/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,C/214/P,TRAPPIST-1e,32.0,0,0.0,390.0,60.0,5015.0,211.0,False
Earth,0,G/1089/P,TRAPPIST-1e,29.0,0,68.0,74.0,713.0,37.0,15.0,True
Earth,0,G/1090/P,TRAPPIST-1e,29.0,0,0.0,316.0,0.0,0.0,338.0,True
Europa,0,A/82/S,TRAPPIST-1e,41.0,0,0.0,371.0,0.0,1701.0,21.0,False
Europa,1,A/82/S,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/82/S,TRAPPIST-1e,27.0,0,2664.0,15.0,0.0,109.0,2.0,False
Earth,0,G/1096/S,TRAPPIST-1e,14.0,0,0.0,6.0,791.0,49.0,0.0,True
Earth,0,F/1397/P,TRAPPIST-1e,32.0,0,3135.0,2.0,0.0,0.0,0.0,False
Europa,0,C/249/S,55 Cancri e,47.0,0,0.0,2699.0,0.0,671.0,8.0,True
Europa,1,C/249/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/249/S,55 Cancri e,37.0,1,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/249/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,D/203/S,TRAPPIST-1e,33.0,0,1373.0,0.0,23.0,920.0,6.0,True
Earth,0,G/1097/S,TRAPPIST-1e,44.0,0,0.0,714.0,174.0,0.0,0.0,True
Earth,0,G/1098/S,TRAPPIST-1e,37.0,0,0.0,1190.0,4.0,455.0,71.0,True
Earth,0,F/1286/S,PSO J318.5-22,18.0,0,103.0,0.0,181.0,1611.0,22.0,False
Earth,0,F/1287/S,TRAPPIST-1e,33.0,0,1288.0,2.0,0.0,0.0,1.0,True
Mars,0,F/1399/P,TRAPPIST-1e,21.0,0,1244.0,0.0,1119.0,0.0,3.0,False
Mars,0,F/1399/P,TRAPPIST-1e,38.0,0,1717.0,16.0,39.0,0.0,48.0,False
Mars,0,D/212/P,55 Cancri e,16.0,0,1337.0,0.0,2614.0,0.0,0.0,False
Mars,1,E/431/P,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,False
Mars,0,E/431/P,TRAPPIST-1e,41.0,0,1203.0,756.0,140.0,0.0,0.0,False
Earth,0,F/1400/P,PSO J318.5-22,28.0,0,545.0,0.0,501.0,0.0,0.0,False
Earth,1,G/1092/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/215/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,F/1289/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1289/S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1289/S,TRAPPIST-1e,25.0,0,1610.0,29.0,6.0,0.0,0.0,False
Mars,0,D/205/S,TRAPPIST-1e,34.0,0,470.0,0.0,0.0,45.0,539.0,False
Earth,0,G/1093/P,TRAPPIST-1e,21.0,0,0.0,13.0,813.0,0.0,0.0,True
Earth,0,G/1094/P,TRAPPIST-1e,29.0,0,0.0,95.0,424.0,1.0,364.0,False
Mars,1,F/1290/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,E/446/S,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,False
Europa,1,B/226/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,B/226/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,False
Europa,0,C/250/S,TRAPPIST-1e,25.0,1,0.0,4209.0,0.0,2.0,896.0,True
Earth,0,F/1402/P,TRAPPIST-1e,23.0,0,0.0,0.0,12.0,726.0,19.0,False
Earth,0,G/1095/P,PSO J318.5-22,46.0,0,0.0,0.0,743.0,4.0,6.0,True
Earth,0,G/1095/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1292/S,TRAPPIST-1e,53.0,0,1964.0,0.0,635.0,0.0,0.0,False
Earth,0,F/1403/P,55 Cancri e,25.0,0,76.0,600.0,0.0,0.0,25.0,False
Mars,0,F/1404/P,PSO J318.5-22,30.0,0,51.0,0.0,1373.0,0.0,5.0,True
Mars,1,F/1405/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,E/432/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1293/S,55 Cancri e,54.0,0,0.0,704.0,0.0,0.0,0.0,False
Earth,0,G/1097/P,TRAPPIST-1e,20.0,0,0.0,97.0,725.0,26.0,104.0,True
Mars,0,F/1294/S,TRAPPIST-1e,32.0,0,2937.0,60.0,696.0,0.0,0.0,False
Mars,0,F/1294/S,TRAPPIST-1e,31.0,0,76.0,0.0,2398.0,102.0,23.0,True
Mars,1,F/1295/S,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1098/P,PSO J318.5-22,16.0,0,399.0,0.0,3.0,0.0,137.0,False
Earth,1,G/1098/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1098/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1407/P,TRAPPIST-1e,33.0,0,47.0,0.0,0.0,0.0,3047.0,False
Earth,1,G/1100/P,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1100/P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1408/P,TRAPPIST-1e,33.0,0,0.0,0.0,704.0,0.0,0.0,False
Earth,1,G/1101/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1409/P,55 Cancri e,24.0,0,1.0,0.0,0.0,691.0,0.0,False
Earth,0,F/1299/S,TRAPPIST-1e,47.0,0,0.0,758.0,0.0,0.0,1417.0,False
Europa,0,B/258/S,TRAPPIST-1e,37.0,0,0.0,7920.0,270.0,1.0,322.0,True
Europa,1,B/258/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,B/258/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,B/258/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,C/251/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,C/251/S,TRAPPIST-1e,39.0,0,2167.0,30.0,1472.0,0.0,0.0,True
Earth,0,F/1300/S,PSO J318.5-22,15.0,0,0.0,0.0,533.0,72.0,0.0,False
Earth,0,G/1102/S,55 Cancri e,60.0,0,0.0,0.0,0.0,8.0,698.0,False
Earth,0,G/1102/S,TRAPPIST-1e,49.0,0,0.0,366.0,0.0,0.0,401.0,True
Earth,0,F/1410/P,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,False
Earth,0,F/1411/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1411/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,F/1411/P,TRAPPIST-1e,17.0,0,108.0,4.0,1898.0,13.0,0.0,False
Earth,1,F/1411/P,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,F/1411/P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1411/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1411/P,TRAPPIST-1e,26.0,0,113.0,38.0,0.0,0.0,630.0,False
Earth,0,G/1103/P,TRAPPIST-1e,56.0,0,2.0,736.0,0.0,71.0,0.0,False
Mars,0,D/213/P,55 Cancri e,26.0,0,866.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1412/P,TRAPPIST-1e,41.0,0,145.0,0.0,2383.0,30.0,40.0,True
Mars,0,D/206/S,TRAPPIST-1e,27.0,0,20.0,0.0,1000.0,36.0,0.0,True
Earth,0,G/1104/P,TRAPPIST-1e,31.0,0,470.0,0.0,0.0,182.0,52.0,False
Earth,0,F/1414/P,TRAPPIST-1e,40.0,0,3.0,0.0,61.0,0.0,742.0,True
Europa,1,C/252/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1105/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,B/259/S,TRAPPIST-1e,50.0,1,0.0,7293.0,136.0,97.0,440.0,True
Europa,0,A/68/P,55 Cancri e,42.0,0,1751.0,516.0,0.0,12.0,672.0,False
Europa,0,E/449/S,TRAPPIST-1e,50.0,0,52.0,996.0,0.0,700.0,1.0,False
Earth,0,G/1104/S,TRAPPIST-1e,39.0,0,14.0,583.0,310.0,0.0,0.0,True
Earth,0,F/1416/P,TRAPPIST-1e,27.0,0,0.0,0.0,192.0,38.0,599.0,False
Mars,1,E/450/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,E/450/S,TRAPPIST-1e,30.0,0,768.0,11.0,2010.0,0.0,0.0,True
Mars,1,F/1808/P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,E/450/S,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,E/450/S,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1417/P,55 Cancri e,22.0,0,38.0,19.0,348.0,217.0,115.0,False
Mars,0,E/451/S,55 Cancri e,36.0,0,1339.0,6.0,7810.0,0.0,0.0,True
Earth,1,G/1108/P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,0,G/1108/P,TRAPPIST-1e,28.0,0,944.0,0.0,0.0,0.0,75.0,False
Earth,1,G/1108/P,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1108/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1108/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1108/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,F/1304/S,TRAPPIST-1e,37.0,0,21.0,54.0,5.0,178.0,431.0,False
Earth,0,F/1418/P,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,True
Earth,0,F/1419/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,1490.0,0.0,False
Earth,0,F/1420/P,TRAPPIST-1e,43.0,0,142.0,1208.0,0.0,0.0,204.0,False
Earth,0,F/1305/S,TRAPPIST-1e,15.0,0,0.0,532.0,29.0,0.0,163.0,False
Earth,0,G/1108/S,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,444.0,0.0,True
Mars,1,F/1306/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,0,F/1306/S,TRAPPIST-1e,24.0,0,3481.0,0.0,1236.0,2.0,256.0,False
Earth,0,G/1109/S,TRAPPIST-1e,49.0,0,0.0,69.0,92.0,1600.0,15.0,False
Europa,0,A/84/S,55 Cancri e,73.0,0,181.0,1.0,840.0,2618.0,1949.0,False
Europa,1,A/84/S,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,1,A/84/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True
Europa,0,A/84/S,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,1,G/1109/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,G/1109/P,TRAPPIST-1e,49.0,0,355.0,449.0,8.0,0.0,0.0,False
Earth,1,G/1109/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,False
Earth,1,G/1111/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,False
Mars,1,F/1421/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,True
Earth,0,E/452/S,TRAPPIST-1e,23.0,0,7.0,0.0,0.0,716.0,800.0,True
Earth,1,G/1111/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True
Mars,1,E/435/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True
